name,solvedCount,contestId,index,rating
Exotic Queries,1348,1864,F,2300
Guess Game,2496,1864,E,2100
Matrix Cascade,6474,1864,D,1700
Divisor Chain,12918,1864,C,1300
Swap and Reverse,14948,1864,B,1100
Increasing and Decreasing,19954,1864,A,800
Redundant Routes,72,1863,I,3500
Goldberg Machine 3,73,1863,H,3500
Swaps,585,1863,G,2800
"Divide, XOR, and Conquer",1050,1863,F,2600
Speedrun,2652,1863,E,2100
Two-Colored Dominoes,9140,1863,D,1400
MEX Repetition,13599,1863,C,1100
Split Sort,14780,1863,B,1100
Channel,17622,1863,A,800
The Great Equalizer,2728,1862,G,2000
Magic Will Save the World,5849,1862,F,1800
Kolya and Movie Theatre,9972,1862,E,1600
Ice Cream Balls,16423,1862,D,1300
Flower City Fence,20017,1862,C,1100
Sequence Game,29801,1862,B,800
Gift Carpet,31400,1862,A,800
Four Suits,188,1861,F,3200
Non-Intersecting Subpermutations,1644,1861,E,2300
Sorting By Multiplication,6423,1861,D,1800
Queries for the Array,9678,1861,C,1600
Two Binary Strings,20609,1861,B,1000
Prime Deletion,23399,1861,A,800
Evaluate RBS,266,1860,F,2900
Fast Travel Text Editor,1332,1860,E,2400
Balanced String,2831,1860,D,2200
Game on Permutation,12693,1860,C,1400
Fancy Coins,16335,1860,B,1200
Not a Substring,21131,1860,A,900
Teleportation in Byteland,374,1859,F,3200
Maximum Monogonosity,1690,1859,E,2500
Andrey and Escape from Capygrad,6675,1859,D,1800
Another Permutation Problem,16530,1859,C,1200
Olya and Game with Arrays,25150,1859,B,1000
United We Stand,30241,1859,A,800
Rollbacks (Hard Version),1021,1858,E2,2600
Rollbacks (Easy Version),1266,1858,E1,2500
Trees and Segments,2733,1858,D,2200
Yet Another Permutation Problem,22327,1858,C,1000
The Walkway,10884,1858,B,1500
Buttons,35561,1858,A,800
Counting Graphs,4193,1857,G,2000
Sum and Product,10720,1857,F,1600
Power of Points,11792,1857,E,1500
Strong Vertices,18259,1857,D,1300
Assembly via Minimums,23871,1857,C,1200
Maximum Rounding,22415,1857,B,1100
Array Coloring,44943,1857,A,800
PermuTree (hard version),1329,1856,E2,2700
PermuTree (easy version),5013,1856,E1,1800
More Wrong,3146,1856,D,2100
To Become Max,11459,1856,C,1600
Good Arrays,23498,1856,B,900
Tales of a Sort,26028,1856,A,800
Longest Divisors Interval,24701,1855,B,900
Dalton the Teacher,27447,1855,A,800
Mark and Spaceship,116,1854,F,3500
Game Bundles,388,1854,E,3000
Michael and Hotel,529,1854,D,3000
Expected Destruction,1414,1854,C,2500
Earn or Unlock,3402,1854,B,2200
Dual (Hard Version),6792,1854,A2,1900
Dual (Easy Version),13606,1854,A1,1400
Fibonaccharsis,16810,1853,B,1200
Desorting,29437,1853,A,800
Panda Meetups,102,1852,F,3500
Rivalries,162,1852,E,3400
Miriany and Matchstick,433,1852,D,2800
Ina of the Mountain,1482,1852,C,2400
Imbalanced Arrays,4251,1852,B,1800
Ntarsis' Set,7730,1852,A,1800
Vlad and the Mountains,3010,1851,G,2000
Lisa and the Martians,5485,1851,F,1800
Nastya and Potions,9724,1851,E,1500
Prefix Permutation Sums,14641,1851,D,1300
Tiles Comeback,22677,1851,C,1000
Parity Sort,28574,1851,B,800
Escalator Conversations,28987,1851,A,800
The Third Letter,7726,1850,H,1700
The Morning Star,11595,1850,G,1500
We Were Both Children,17822,1850,F,1300
Cardboard for Pictures,21559,1850,E,1100
Balanced Round,33742,1850,D,900
Word on the Paper,42185,1850,C,800
Ten Words of Wisdom,41274,1850,B,800
To My Critics,52689,1850,A,800
XOR Partition,676,1849,F,2700
Max to the Right of Min,1551,1849,E,2300
Array Painting,7949,1849,D,1700
Binary String Copying,10044,1849,C,1600
Monsters,23637,1849,B,1000
Morning Sandwich,27332,1849,A,800
Vika and Wiki,1479,1848,F,2400
Vika and Stone Skipping,753,1848,E,2600
Vika and Bonuses,2539,1848,D,2200
Vika and Price Tags,6077,1848,C,1800
Vika and the Bridge,13873,1848,B,1200
Vika and Her Friends,16431,1848,A,900
The Boss's Identity,865,1847,F,2500
Triangle Platinum?,321,1847,E,2900
Professor Higashikata,3652,1847,D,1900
"Vampiric Powers, anyone?",12424,1847,C,1400
Hamon Odyssey,19409,1847,B,1000
The Man who became a God ,21794,1847,A,800
Rudolf and CodeVid-23,4171,1846,G,1900
Rudolph and Mimic,2966,1846,F,1800
Rudolf and Snowflakes (hard version),6723,1846,E2,1800
Rudolf and Snowflakes (simple version),15836,1846,E1,1300
Rudolph and Christmas Tree,18662,1846,D,1200
Rudolf and the Another Competition,18270,1846,C,1200
Rudolph and Tic-Tac-Toe,26365,1846,B,800
Rudolph and Cut the Rope ,31838,1846,A,800
Swimmers in the Pool,358,1845,F,2800
Boxes and Balls,1287,1845,E,2500
Rating System,7478,1845,D,1800
Strong Password,13600,1845,C,1400
Come Together,21109,1845,B,900
Forbidden Integer,25366,1845,A,800
Multiple of Three Cycles,133,1844,H,3400
Tree Weights,671,1844,G,3000
Min Cost Permutation (Hard Version),376,1844,F2,2800
Min Cost Permutation (Easy Version),747,1844,F1,2600
Great Grids,1702,1844,E,2400
Row Major,11875,1844,D,1400
Particles,15107,1844,C,1300
Permutations & Primes,17688,1844,B,1000
Subtraction Game,24107,1844,A,800
Omsk Metro (hard version),1507,1843,F2,2300
Omsk Metro (simple version),5078,1843,F1,1800
Tracking Segments,11410,1843,E,1600
Apple Tree,17327,1843,D,1200
Sum in Binary Tree,31727,1843,C,800
Long Long,28342,1843,B,800
Sasha and Array Coloring,33423,1843,A,800
Tenzing and Necklace,111,1842,I,3500
Tenzing and Random Real Numbers,576,1842,H,3000
Tenzing and Random Operations,953,1842,G,2800
Tenzing and Tree,1262,1842,F,2500
Tenzing and Triangle,1556,1842,E,2300
Tenzing and His Animal Friends ,3964,1842,D,1900
Tenzing and Balls,12019,1842,C,1500
Tenzing and Books,16147,1842,B,1100
Tenzing and Tsondu,19574,1842,A,800
Monocarp and a Strategic Game,478,1841,F,2700
Fill the Matrix,1920,1841,E,2200
Pairs of Segments,4211,1841,D,2000
Ranom Numbers,7442,1841,C,1800
Keep it Beautiful,20916,1841,B,1000
Game with Board,24398,1841,A,800
In Search of Truth (Hard Version),910,1840,G2,2500
In Search of Truth (Easy Version),2264,1840,G1,2200
Railguns,1729,1840,F,2200
Character Blocking,7714,1840,E,1600
Wooden Toy Festival,13121,1840,D,1400
Ski Resort,25572,1840,C,1000
Binary Cafe,21861,1840,B,1100
Cipher Shifer,33154,1840,A,800
Decreasing Game,1177,1839,E,2400
Ball Sorting,2216,1839,D,2100
Insert Zero and Invert Prefix,11552,1839,C,1300
Lamps,14688,1839,B,1100
The Good Array,17197,1839,A,800
Stuck Conveyor,305,1838,F,3000
Count Supersequences,1392,1838,E,2500
Bracket Walk,3124,1838,D,2100
No Prime Differences,13766,1838,C,1400
Minimize Permutation Subarrays,16013,1838,B,1100
Blackboard List,21219,1838,A,800
Editorial for Two,2102,1837,F,2400
Playoff Fixing,2124,1837,E,2200
Bracket Coloring,13858,1837,D,1400
Best Binary String,21389,1837,C,1000
Comparison String,27463,1837,B,900
Grasshopper on a Line,30163,1837,A,800
Astrophysicists,12402,1836,B,1100
Destroyer,19996,1836,A,800
Good Graph,157,1835,F,3500
Old Mobile,216,1835,E,3500
Doctor's Brown Hypothesis,457,1835,D,2900
Twin Clusters,948,1835,C,2600
Lottery,915,1835,B,2500
k-th equality,7573,1835,A,1700
Typewriter,496,1834,F,2500
MEX of LCM,2107,1834,E,2300
Survey in Class,4451,1834,D,1900
Game with Reversing,12861,1834,C,1200
Maximum Strength,14770,1834,B,1000
Unit Array,22329,1834,A,800
Ksyusha and Chinchilla,5048,1833,G,1800
Ira and Flamenco,6926,1833,F,1700
Round Dance,10872,1833,E,1600
Flipper,12923,1833,D,1400
Vlad Building Beautiful Array,25729,1833,C,800
Restore the Weather,25733,1833,B,900
Musical Puzzle,31934,1833,A,800
Zombies,259,1832,F,3200
Combinatorics Problem,2087,1832,E,2200
Red-Blue Operations (Hard Version),1821,1832,D2,2400
Red-Blue Operations (Easy Version),2833,1832,D1,2100
Contrast Value,18999,1832,C,1200
Maximum Sum,20310,1832,B,1100
New Palindrome,25097,1832,A,800
Array merging,19238,1831,B,1000
Twin Permutations,25002,1831,A,800
The Third Grace,234,1830,F,3200
Bully Sort,234,1830,E,3500
Mex Tree,616,1830,D,2800
Hyperregular Bracket Strings,1566,1830,C,2400
The BOSS Can Count Pairs,4691,1830,B,2000
Copil Copac Draws Trees,12780,1830,A,1400
Don't Blame Me,7300,1829,H,1700
Hits Different,9718,1829,G,1600
Forever Winter,16540,1829,F,1300
The Lakes,18862,1829,E,1100
Gold Rush,24856,1829,D,1000
Mr. Perfectly Fine,27623,1829,C,800
Blank Space,42290,1829,B,800
Love Story,47557,1829,A,800
Permutation Swap,21413,1828,B,900
Divisible Array,23215,1828,A,800
Copium Permutation,111,1827,F,3500
Bus Routes,368,1827,E,3400
Two Centroids,716,1827,D,2800
Palindrome Partition,1160,1827,C,2600
Range Sorting (Hard Version),1793,1827,B2,2400
Range Sorting (Easy Version),3727,1827,B1,2000
Counting Orders,17917,1827,A,1100
Fading into Fog,342,1826,F,2800
Walk the Runway,1528,1826,E,2400
Running Miles,8915,1826,D,1700
Dreaming of Freedom,13025,1826,C,1300
Lunatic Never Content,16334,1826,B,1100
Trust Nobody,14719,1826,A,1200
LuoTianyi and the Table,14322,1825,B,1000
LuoTianyi and the Palindrome String,19397,1825,A,800
LuoTianyi and Cartridge,127,1824,E,3500
LuoTianyi and the Function,466,1824,D,3000
LuoTianyi and XOR-Tree,1271,1824,C,2500
LuoTianyi and the Floating Islands (Hard Version),2519,1824,B2,2300
LuoTianyi and the Floating Islands (Easy Version),4391,1824,B1,1800
LuoTianyi and the Show,10970,1824,A,1400
Random Walk,801,1823,F,2600
Removing Graph,1206,1823,E,2500
Unique Palindromes,3717,1823,D,1900
Strongly Composite,11859,1823,C,1300
Sort with Step,15561,1823,B,900
A-characteristic,15910,1823,A,800
Magic Triples (Hard Version),2351,1822,G2,2200
Magic Triples (Easy Version),6680,1822,G1,1700
Gardening Friends,5733,1822,F,1700
Making Anti-Palindromes,9960,1822,E,1600
Super-Permutation,16137,1822,D,1200
Bun Lover,22512,1822,C,800
Karina and Array,24285,1822,B,800
TubeTube Feed,23834,1822,A,800
Timber,722,1821,F,2600
Rearrange Brackets,2290,1821,E,2100
Black Cells,4828,1821,D,1900
Tear It Apart,13803,1821,C,1300
Sort the Subarray,17453,1821,B,1100
Matching,19508,1821,A,800
JoJo's Incredible Adventures,13767,1820,B,1100
Yura's New Name,16467,1820,A,800
"Willy-nilly, Crack, Into Release!",128,1819,F,3500
Roads in E City,273,1819,E,3200
Misha and Apples,605,1819,D,2800
The Fox and the Complete Tree Traversal,1416,1819,C,2400
The Butcher,3477,1819,B,1900
Constructive Problem,12271,1819,A,1300
Indivisible,14340,1818,B,900
Politics,12768,1818,A,800
Entangled Substrings,186,1817,F,3500
Half-sum,256,1817,E,3400
Toy Machine,683,1817,D,2700
Similar Polynomials,939,1817,C,2400
Fish Graph,3927,1817,B,1900
Almost Increasing Subsequence,10590,1817,A,1500
Grid Reconstruction,14910,1816,B,1000
Ian Visits Mary,17046,1816,A,800
OH NO1 (-2-3-4),218,1815,F,3500
Bosco and Particle,332,1815,E,3100
XOR Counting,1072,1815,D,2600
Between,1905,1815,C,2200
Sum Graph,2921,1815,B,2000
Ian and Array Sorting,13664,1815,A,1300
Communication Towers,489,1814,F,2700
Chain Chips,1272,1814,E,2300
Balancing Weapons,833,1814,D,2500
Search in Parallel,10395,1814,C,1500
Long Legs,9704,1814,B,1700
Coins,26552,1814,A,800
Vlad and the Nice Paths (hard version),1672,1811,G2,2200
Vlad and the Nice Paths (easy version),1972,1811,G1,2100
Is It Flower?,1759,1811,F,2100
Living Sequence,11790,1811,E,1500
Umka and a Long Flight,7178,1811,D,1600
Restore the Array,19161,1811,C,1100
Conveyor Belts,19899,1811,B,1000
Insert Digit,30373,1811,A,800
Last Number,133,1810,H,2900
The Maximum Prefix,649,1810,G,3200
M-tree,550,1810,F,2800
Monsters,3057,1810,E,2100
Climbing the Tree,7213,1810,D,1700
Make It Permutation,14039,1810,C,1300
Candies,17257,1810,B,800
Beautiful Sequence,20474,1810,A,800
Prediction,428,1809,G,2800
Traveling in Berland,724,1809,F,2500
Two Tanks,802,1809,E,2400
Binary String Sorting,6045,1809,D,1800
Sum on Subarrays,12180,1809,C,1500
Points on Plane,19257,1809,B,1000
Garland,23598,1809,A,800
Minibuses on Venus (hard version),426,1808,E3,2800
Minibuses on Venus (medium version),660,1808,E2,2500
Minibuses on Venus (easy version),1273,1808,E1,2200
"Petya, Petya, Petr, and Palindromes",2222,1808,D,2100
Unlucky Numbers,3643,1808,C,1900
Playing in a Casino,15356,1808,B,1200
Lucky Numbers,17595,1808,A,900
Subsequence Addition (Hard Version),18170,1807,G2,1100
Subsequence Addition (Easy Version),18163,1807,G1,1100
Bouncy Ball,6007,1807,F,1700
Interview,12141,1807,E,1300
Odd Queries,29809,1807,D,900
Find and Replace,29590,1807,C,800
Grab the Candies,40463,1807,B,800
Plus or Minus,57634,1807,A,800
GCD Master (hard version),281,1806,F2,2900
GCD Master (easy version),341,1806,F1,2900
Tree Master,2726,1806,E,2200
DSU Master,865,1806,D,2500
Sequence Master,7339,1806,C,1600
Mex Master,17267,1806,B,900
Walking Master,23016,1806,A,800
Survival of the Weakest (hard version),334,1805,F2,3100
Survival of the Weakest (easy version),845,1805,F1,2600
There Should Be a Lot of Maximums,1548,1805,E,2300
"A Wide, Wide Graph",6227,1805,D,1800
Place for a Selfie,12190,1805,C,1400
The String Has a Target,18312,1805,B,800
We Need the Zero,21769,1805,A,800
Code Lock,171,1804,H,3300
Flow Control,194,1804,G,3500
Approximate Diameter,860,1804,F,2700
Routing,1379,1804,E,2400
Accommodation,4479,1804,D,2000
Pull Your Luck,11707,1804,C,1500
Vaccination,13901,1804,B,1000
Lame King,17761,1804,A,800
Settlement of Guinea Pigs,13035,1802,B,1000
Likes,15590,1802,A,800
A task for substrings,356,1801,G,3400
Another n-dimensional chocolate bar,553,1801,F,2700
Gasoline prices,437,1801,E,3000
The way home,2094,1801,D,2100
Music Festival,3284,1801,C,1900
Buying gifts,5951,1801,B,1800
The Very Beautiful Blanket,8264,1801,A,1600
Symmetree,1971,1800,G,2200
Dasha and Nightmares,3759,1800,F,1900
Unforgivable Curse (hard version),12293,1800,E2,1500
Unforgivable Curse (easy version),12340,1800,E1,1400
Remove Two Letters,22144,1800,D,1200
Powering the Hero (hard version),21673,1800,C2,1100
Powering the Hero (easy version),22685,1800,C1,1000
Count the Number of Pairs,24283,1800,B,1000
Is It a Cat?,30399,1800,A,800
Tree Cutting,275,1799,H,3200
Count Voting,715,1799,G,2600
Halve or Subtract,779,1799,F,2700
City Union,1168,1799,E,2300
Hot Start Up (hard version),2326,1799,D2,2100
Hot Start Up (easy version),4210,1799,D1,1900
Double Lexicographically Minimum,5598,1799,C,1700
Equalize by Divide,10970,1799,B,1200
Recent Actions,11424,1799,A,800
Gifts from Grandfather Ahmed,473,1798,F,2500
Multitest Generator,1542,1798,E,2300
Shocking Arrangement,9335,1798,D,1600
Candy Store,7923,1798,C,1700
Three Sevens,16125,1798,B,1000
Showstopper,19450,1798,A,800
Li Hua and Path,336,1797,F,3000
Li Hua and Array,1210,1797,E,2300
Li Hua and Tree,3760,1797,D,1900
Li Hua and Chess,7370,1797,C,1600
Li Hua and Pattern,14999,1797,B,1100
Li Hua and Maze,17093,1797,A,800
Strange Triples,170,1796,F,2900
Colored Subgraphs,717,1796,E,2500
Maximum Subarray,4065,1796,D,2000
Maximum Set,9988,1796,C,1600
Asterisk-Minor Template,16174,1796,B,1000
Typical Interview Problem,18641,1796,A,800
Removal Sequences,659,1795,G,2700
Blocking Chips,1074,1795,F,2400
Explosions?,1950,1795,E,2200
Triangle Coloring,8708,1795,D,1600
Tea Tasting,11783,1795,C,1500
Ideal Point,21472,1795,B,900
Two Towers,23374,1795,A,800
Labeling the Tree with Distances,1031,1794,E,2400
Counting Factorizations,3424,1794,D,1900
Scoring Subsequences,12871,1794,C,1300
Not Dividing,20410,1794,B,900
Prefix and Suffix Array,16792,1794,A,800
Rebrending,1316,1793,F,2600
Velepin and Marketing,951,1793,E,2600
Moscow Gorillas,5878,1793,D,1800
Dora and Search,18776,1793,C,1200
Fedya and Array,15442,1793,B,1100
Yet Another Promotion,17813,1793,A,800
Graph Coloring (hard version),375,1792,F2,2900
Graph Coloring (easy version),679,1792,F1,2700
Divisors and Table,1328,1792,E,2400
Fixed Prefix Permutations,5998,1792,D,1700
Min Max Sort,13569,1792,C,1500
Stand-up Comedian,20574,1792,B,1200
GamingForces,27520,1792,A,800
Teleporters (Hard Version),4573,1791,G2,1900
Teleporters (Easy Version),21199,1791,G1,1100
Range Update Point Query,11791,1791,F,1500
Negatives and Positives,26400,1791,E,1100
Distinct Split,27929,1791,D,1000
Prepend and Append,41939,1791,C,800
Following Directions,42618,1791,B,800
Codeforces Checking,56818,1791,A,800
Tokens on Graph,1082,1790,G,2300
Timofey and Black-White Tree,3196,1790,F,2100
Vlad and a Pair of Numbers,14514,1790,E,1400
Matryoshkas,18780,1790,D,1200
Premutation,23251,1790,C,1000
Taisia and Dice,26898,1790,B,800
Polycarp and the Day of Pi,36065,1790,A,800
Serval and Brain Power,525,1789,F,2700
Serval and Music Game,778,1789,E,2500
Serval and Shift-Shift-Shift,1596,1789,D,2200
Serval and Toxel's Arrays,8217,1789,C,1500
Serval and Inversion Magic,15913,1789,B,800
Serval and Mocha's Array,17571,1789,A,800
"XOR, Tree, and Queries",805,1788,F,2500
Sum Over Zero,2511,1788,E,2200
Moving Dots,3777,1788,D,2000
Matching Numbers,16693,1788,C,1300
Sum of Two Numbers,19501,1788,B,1100
One and Two,28410,1788,A,800
Treasure Hunt,149,1787,I,3400
Codeforces Scoreboard,203,1787,H,3300
Colorful Tree Again,407,1787,G,3000
Inverse Transformation,636,1787,F,2500
The Harmonization of XOR,2220,1787,E,2100
Game on Axis,3314,1787,D,1900
Remove the Bracket,6828,1787,C,1600
Number Factorization,12876,1787,B,1100
Exponential Equation,18880,1787,A,800
Cake Assembly Line,8736,1786,B,1300
Alternating Deck (hard version),11276,1786,A2,800
Non-alternating Deck (easy version),13660,1786,A1,800
Minimums or Medians,173,1784,F,3400
Infinite Game,311,1784,E,3100
Wooden Spoon,968,1784,D,2400
Monsters (hard version),1549,1784,C,2200
Letter Exchange,3255,1784,B,1900
Monsters (easy version),14686,1784,A,1000
Weighed Tree Radius,422,1783,G,2800
Double Sort II,981,1783,F,2500
Game of the Year,2046,1783,E,2300
Different Arrays,4259,1783,D,2000
Yet Another Tournament,8992,1783,C,1700
Matrix of Differences,17394,1783,B,1100
Make it Beautiful,28199,1783,A,800
Window Signals (hard version),88,1781,H2,3500
Window Signals (easy version),115,1781,H1,3200
Diverse Coloring,219,1781,G,3200
Bracket Insertion,748,1781,F,2700
Rectangle Shrinking,1275,1781,E,2300
Many Perfect Squares,5341,1781,D,1800
Equal Frequencies,7232,1781,C,1600
Going to the Cinema,13336,1781,B,1000
Parallel Projection,14939,1781,A,800
Delicious Dessert,679,1780,G,2400
Three Chairs,1409,1780,F,2300
Josuke and Complete Graph,1327,1780,E,2400
Bit Guessing Game,4736,1780,D,1800
GCD Partition,17060,1780,B,1100
Hayato and School,21200,1780,A,800
Olympic Team Building,136,1779,H,3500
The Game of the Century,309,1779,G,3000
Xorcerer's Stones,1227,1779,F,2500
Anya's Simultaneous Exhibition,1709,1779,E,2400
Boris and His Amazing Haircut,7627,1779,D,1700
Least Prefix Sum,12027,1779,C,1600
MKnez's ConstructiveForces Task,23176,1779,B,900
Hall of Fame,22963,1779,A,800
Maximizing Root,608,1778,F,2600
The Tree Has Fallen!,837,1778,E,2500
Flexible String Revisit,2597,1778,D,2100
Flexible String,7845,1778,C,1600
The Forbidden Permutation,13038,1778,B,1300
Flip Flop Sum,23888,1778,A,800
Comfortably Numb,839,1777,F,2400
Edge Reverse,1726,1777,E,2200
Score of a Tree,3296,1777,D,1900
Quiz Master,8029,1777,C,1700
Emordnilap,16833,1777,B,900
Everybody Likes Good Arrays!,22301,1777,A,800
Count Permutations,76,1776,N,3500
Parmigiana With Seafood,358,1776,M,3000
Controllers,5463,1776,L,1500
Uniform Chemistry,65,1776,K,3200
Italian Data Centers,613,1776,J,2500
Spinach Pizza,643,1776,I,2500
Beppa and SwerChat,6128,1776,H,1300
Another Wine Tasting Event,1973,1776,G,2100
Train Splitting,3306,1776,F,1700
Crossing the Railways,63,1776,E,3500
Teamwork,346,1776,D,2800
Library game,763,1776,C,2500
Vittorio Plays with LEGO Bricks,1255,1776,B,2200
Walking Boy,6820,1776,A,800
Laboratory on Pluto,750,1775,F,2500
The Human Equation,3073,1775,E,2100
Friendly Spiders,5920,1775,D,1800
Interesting Sequence,9932,1775,C,1600
Gardener and the Array,13031,1775,B,1300
Gardener and the Capybaras (hard version),18412,1775,A2,900
Gardener and the Capybaras (easy version),19410,1775,A1,800
Maximum Permutation,131,1774,H,3500
Segment Covering,403,1774,G,3200
Magician and Pigs (Hard Version),648,1774,F2,2700
Magician and Pigs (Easy Version),1029,1774,F1,2400
Two Chess Pieces,3377,1774,E,1900
Same Count One,7547,1774,D,1600
Ice and Fire,11713,1774,C,1300
Coloring,11793,1774,B,1500
Add Plus Minus Sign,22122,1774,A,800
Lisa's Sequences,30,1773,L,3500
King's Puzzle,1389,1773,K,1900
Jumbled Trees,104,1773,J,2900
Interactive Factorial Guessing,461,1773,I,2500
